,Crime type,Latitude,Longitude,Location,Month
39331,Bicycle theft,51.454143,-0.9554450000000001,On or near Further/Higher Educational Building,2017-05
39332,Bicycle theft,51.456957,-0.9553520000000001,On or near Kennet Walk,2017-05
39387,Bicycle theft,51.451327,-0.970419,On or near Deansgate Road,2017-05
39388,Bicycle theft,51.451853,-0.967932,On or near London Street,2017-05
39468,Bicycle theft,51.454021000000004,-0.974158,On or near St Mary'S Butts,2017-05
39469,Bicycle theft,51.454968,-0.9744959999999999,On or near Nightclub,2017-05
39470,Bicycle theft,51.455016,-0.969717,On or near King Street,2017-05
39471,Bicycle theft,51.457108000000005,-0.976507,On or near Sackville Street,2017-05
39472,Bicycle theft,51.455869,-0.9706049999999999,On or near Shopping Area,2017-05
39473,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2017-05
39474,Bicycle theft,51.455890000000004,-0.977138,On or near Cheapside,2017-05
39475,Bicycle theft,51.457108000000005,-0.976507,On or near Sackville Street,2017-05
39476,Bicycle theft,51.455562,-0.970468,On or near Supermarket,2017-05
39477,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2017-05
39478,Bicycle theft,51.459035,-0.971699,On or near Bus/Coach Station,2017-05
39479,Bicycle theft,51.460511,-0.9708889999999999,On or near Vastern Road,2017-05
39480,Bicycle theft,51.454968,-0.9744959999999999,On or near Nightclub,2017-05
39481,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2017-05
39482,Bicycle theft,51.456032,-0.9758110000000001,On or near West Street,2017-05
39483,Bicycle theft,51.455562,-0.970468,On or near Supermarket,2017-05
39484,Bicycle theft,51.455796,-0.969412,On or near Market Place,2017-05
39686,Bicycle theft,51.459183,-0.961951,On or near Napier Road,2017-05
39687,Bicycle theft,51.459183,-0.961951,On or near Napier Road,2017-05
39688,Bicycle theft,51.459183,-0.961951,On or near Napier Road,2017-05
39729,Bicycle theft,51.453645,-0.971317,On or near Shopping Area,2017-05
39730,Bicycle theft,51.452487,-0.9704790000000001,On or near Mill Lane,2017-05
39731,Bicycle theft,51.455472,-0.967433,On or near Abbey Square,2017-05
39732,Bicycle theft,51.452487,-0.9704790000000001,On or near Mill Lane,2017-05
39733,Bicycle theft,51.451862,-0.9761350000000001,On or near Talbot Court,2017-05
39734,Bicycle theft,51.454595,-0.967884,On or near Highbridge Wharf,2017-05
39735,Bicycle theft,51.454595,-0.967884,On or near Highbridge Wharf,2017-05
39736,Bicycle theft,51.453708,-0.9712430000000001,On or near The Oracle Shopping Centre,2017-05
39737,Bicycle theft,51.453645,-0.971317,On or near Shopping Area,2017-05
39797,Bicycle theft,51.455696,-0.980626,On or near Eaton Place,2017-05
39798,Bicycle theft,51.455046,-0.979359,On or near Oxford Road,2017-05
39818,Bicycle theft,51.453973,-0.97793,On or near Theatre/Concert Hall,2017-05
39845,Bicycle theft,51.440978,-0.932365,On or near Whiteknights Road,2017-05
39869,Bicycle theft,51.452155,-0.9482520000000001,On or near Granby Gardens,2017-05
39895,Bicycle theft,51.446626,-0.946364,On or near Cardigan Gardens,2017-05
39899,Bicycle theft,51.446413,-0.9813069999999999,On or near Holybrook Road,2017-05
39900,Bicycle theft,51.447303999999995,-0.9803950000000001,On or near Boston Avenue,2017-05
39966,Bicycle theft,51.445531,-0.971902,On or near Tippett Rise,2017-05
39967,Bicycle theft,51.450511,-0.9727690000000001,On or near Parthia Close,2017-05
39980,Bicycle theft,51.445069000000004,-0.9653510000000001,On or near Whitley Street,2017-05
39999,Bicycle theft,51.448307,-0.966501,On or near Hieatt Close,2017-05
40011,Bicycle theft,51.444045,-0.9563370000000001,On or near Southern Hill,2017-05
40012,Bicycle theft,51.445644,-0.9502290000000001,On or near Upper Redlands Road,2017-05
40026,Bicycle theft,51.451402,-0.9586450000000001,On or near Hospital,2017-05
40027,Bicycle theft,51.451955,-0.9560709999999999,On or near London Road,2017-05
40028,Bicycle theft,51.453938,-0.958616,On or near King'S Road,2017-05
40029,Bicycle theft,51.449427,-0.9569059999999999,On or near Craven Road,2017-05
40030,Bicycle theft,51.451402,-0.9586450000000001,On or near Hospital,2017-05
40031,Bicycle theft,51.451402,-0.9586450000000001,On or near Hospital,2017-05
40115,Bicycle theft,51.442232000000004,-0.948724,On or near Sports/Recreation Area,2017-05
40235,Bicycle theft,51.429459,-0.973571,On or near Longships Way,2017-05
40236,Bicycle theft,51.430116999999996,-0.976851,On or near Drake Way,2017-05
40237,Bicycle theft,51.435095000000004,-0.971259,On or near Petrol Station,2017-05
40238,Bicycle theft,51.430532,-0.97595,On or near Whale Avenue,2017-05
40239,Bicycle theft,51.429118,-0.9746870000000001,On or near Fair Isle Way,2017-05
40279,Bicycle theft,51.427242,-0.9638110000000001,On or near Stockton Road,2017-05
40283,Bicycle theft,51.42597,-0.948177,On or near Lacewood Gardens,2017-05
40412,Bicycle theft,51.53304,-0.6335770000000001,On or near Sports/Recreation Area,2017-05
40429,Bicycle theft,51.532078999999996,-0.63597,On or near Venus Close,2017-05
40430,Bicycle theft,51.532129,-0.641101,On or near Long Furlong Drive,2017-05
40450,Bicycle theft,51.527075,-0.615692,On or near Supermarket,2017-05
40451,Bicycle theft,51.527075,-0.615692,On or near Supermarket,2017-05
40604,Bicycle theft,51.528002,-0.634881,On or near Supermarket,2017-05
40725,Bicycle theft,51.53025,-0.574465,On or near Opecks Close,2017-05
40742,Bicycle theft,51.519926,-0.581014,On or near Borderside,2017-05
40837,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2017-05
40838,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2017-05
40839,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2017-05
40840,Bicycle theft,51.510734,-0.590551,On or near Supermarket,2017-05
40891,Bicycle theft,51.518446999999995,-0.594839,On or near Elliman Avenue,2017-05
40906,Bicycle theft,51.513365,-0.591695,On or near Grays Place,2017-05
41034,Bicycle theft,51.507591999999995,-0.630447,On or near Supermarket,2017-05
41035,Bicycle theft,51.508412,-0.625985,On or near Bader Gardens,2017-05
41075,Bicycle theft,51.508375,-0.603089,On or near Hillside,2017-05
41141,Bicycle theft,51.513736,-0.6115430000000001,On or near Salt Hill Drive,2017-05
41201,Bicycle theft,51.509821,-0.595421,On or near William Street,2017-05
41300,Bicycle theft,51.509094,-0.591755,On or near Shopping Area,2017-05
41301,Bicycle theft,51.509259,-0.59273,On or near Shopping Area,2017-05
41302,Bicycle theft,51.509094,-0.591755,On or near Shopping Area,2017-05
41303,Bicycle theft,51.508533,-0.595245,On or near Parking Area,2017-05
41304,Bicycle theft,51.507915000000004,-0.592382,On or near Chapel Street,2017-05
41443,Bicycle theft,51.503484,-0.559279,On or near Gosling Green,2017-05
41463,Bicycle theft,51.496332,-0.5480079999999999,On or near Randall Close,2017-05
41529,Bicycle theft,51.492933,-0.550925,On or near Olivia Drive,2017-05
41530,Bicycle theft,51.492933,-0.550925,On or near Olivia Drive,2017-05
41608,Bicycle theft,51.479503,-0.513203,On or near Dickens Place,2017-05
41638,Bicycle theft,51.609574,-0.64318,On or near Supermarket,2017-05
41639,Bicycle theft,51.609574,-0.64318,On or near Supermarket,2017-05
41640,Bicycle theft,51.609823,-0.639822,On or near Chesterton Green,2017-05
41661,Bicycle theft,51.612483000000005,-0.640479,On or near Caledon Road,2017-05
41662,Bicycle theft,51.612215,-0.642986,On or near Caledon Close,2017-05
41663,Bicycle theft,51.612215,-0.642986,On or near Caledon Close,2017-05
41763,Bicycle theft,51.553053999999996,-0.48612700000000003,On or near Willow Avenue,2017-05
41839,Bicycle theft,51.549362,-0.580719,On or near Cherry Orchard,2017-05
41905,Bicycle theft,51.491209000000005,-0.650629,On or near Lock Path,2017-05
42037,Bicycle theft,51.520266,-0.5062399999999999,On or near High Street,2017-05
42127,Bicycle theft,51.736356,-1.186408,On or near Sports/Recreation Area,2017-05
42141,Bicycle theft,51.744602,-0.972994,On or near Park Street,2017-05
42336,Bicycle theft,51.610318,-1.236449,On or near Exe Close,2017-05
42378,Bicycle theft,51.606392,-1.236991,On or near Parking Area,2017-05
42419,Bicycle theft,51.619839,-1.1146530000000001,On or near Parking Area,2017-05
42498,Bicycle theft,51.605672999999996,-1.241306,On or near Vicarage Road,2017-05
42509,Bicycle theft,51.603988,-1.228223,On or near Beaufort Close,2017-05
42517,Bicycle theft,51.599,-1.2451709999999998,On or near Hardings Strings,2017-05
42575,Bicycle theft,51.537377,-0.9056860000000001,On or near Market Place,2017-05
42679,Bicycle theft,51.737181,-1.316034,On or near Kimmeridge Road,2017-05
42680,Bicycle theft,51.737181,-1.316034,On or near Kimmeridge Road,2017-05
42691,Bicycle theft,51.731451,-1.331237,On or near Forster Lane,2017-05
42747,Bicycle theft,51.691588,-1.247177,On or near Walled Gardens,2017-05
42788,Bicycle theft,51.675202,-1.260667,On or near Nyatt Road,2017-05
42849,Bicycle theft,51.66955,-1.2889709999999999,On or near Ock Street,2017-05
42864,Bicycle theft,51.673698,-1.277684,On or near Penlon Place,2017-05
42892,Bicycle theft,51.670074,-1.281978,On or near High Street,2017-05
42893,Bicycle theft,51.670074,-1.281978,On or near High Street,2017-05
42951,Bicycle theft,51.659637,-1.283733,On or near Heron Court,2017-05
42952,Bicycle theft,51.659637,-1.283733,On or near Heron Court,2017-05
42962,Bicycle theft,51.661163,-1.295275,On or near Midget Close,2017-05
42999,Bicycle theft,51.654949,-1.580981,On or near Harding Close,2017-05
43083,Bicycle theft,51.599067,-1.423692,On or near Tulwick Court,2017-05
43273,Bicycle theft,51.48873,-1.476977,On or near Back Street,2017-05
43484,Bicycle theft,51.436765,-1.075726,On or near Parking Area,2017-05
43565,Bicycle theft,51.394086,-1.243301,On or near Parking Area,2017-05
43609,Bicycle theft,51.415896999999994,-1.331579,On or near Shop Lane,2017-05
43649,Bicycle theft,51.407667,-1.29728,On or near Cresswell Road,2017-05
43770,Bicycle theft,51.402923,-1.2571139999999998,On or near Supermarket,2017-05
43803,Bicycle theft,51.409277,-1.256494,On or near Dittany Gardens,2017-05
43804,Bicycle theft,51.408588,-1.251501,On or near Crocus Mead,2017-05
43852,Bicycle theft,51.399731,-1.248527,On or near Turners Drive,2017-05
43853,Bicycle theft,51.399731,-1.248527,On or near Turners Drive,2017-05
43912,Bicycle theft,51.4055,-1.324916,On or near The Broadway,2017-05
43948,Bicycle theft,51.399256,-1.325741,On or near Bartholomew Street,2017-05
43949,Bicycle theft,51.400995,-1.323214,On or near Parking Area,2017-05
43950,Bicycle theft,51.398449,-1.31996,On or near Supermarket,2017-05
43951,Bicycle theft,51.400252,-1.323872,On or near The Kennet Centre,2017-05
43952,Bicycle theft,51.402371,-1.331216,On or near Sports/Recreation Area,2017-05
44053,Bicycle theft,51.397983,-1.3279450000000002,On or near St Nicholas' Road,2017-05
44233,Bicycle theft,51.90356,-1.405096,On or near Park/Open Space,2017-05
44308,Bicycle theft,51.791209,-1.465324,On or near Fallowfield Crescent,2017-05
44350,Bicycle theft,51.786891,-1.486933,On or near Parking Area,2017-05
44367,Bicycle theft,51.778441,-1.495552,On or near Colwell Drive,2017-05
44383,Bicycle theft,51.783793,-1.483794,On or near Langdale Gate,2017-05
44500,Bicycle theft,51.761915,-1.598148,On or near Sycamore Drive,2017-05
44525,Bicycle theft,51.713258,-1.5887069999999999,On or near Bakery Lane,2017-05
44706,Bicycle theft,51.518957,-0.721989,On or near Parking Area,2017-05
44732,Bicycle theft,51.523571000000004,-0.716354,On or near Crown Lane,2017-05
44733,Bicycle theft,51.525575,-0.717854,On or near Hospital,2017-05
44773,Bicycle theft,51.522418,-0.724386,On or near Frascati Way,2017-05
44774,Bicycle theft,51.522802,-0.720066,On or near High Street,2017-05
44775,Bicycle theft,51.523089,-0.7208359999999999,On or near Shopping Area,2017-05
44776,Bicycle theft,51.520202000000005,-0.7223729999999999,On or near Keys Place,2017-05
44777,Bicycle theft,51.522802,-0.720066,On or near High Street,2017-05
44778,Bicycle theft,51.522418,-0.724386,On or near Frascati Way,2017-05
44779,Bicycle theft,51.522418,-0.724386,On or near Frascati Way,2017-05
44780,Bicycle theft,51.522118,-0.723256,On or near Nicholsons Lane,2017-05
44934,Bicycle theft,51.509896000000005,-0.7633840000000001,On or near Firs Lane,2017-05
44992,Bicycle theft,51.482898,-0.609628,On or near Windsor Royal Station,2017-05
44993,Bicycle theft,51.482553,-0.610934,On or near Supermarket,2017-05
45065,Bicycle theft,51.485155,-0.606664,On or near Chapter Mews,2017-05
45066,Bicycle theft,51.497636,-0.605895,On or near Willowbrook,2017-05
45067,Bicycle theft,51.483968,-0.6081409999999999,On or near Thames Street,2017-05
45068,Bicycle theft,51.486212,-0.60934,On or near Brocas Street,2017-05
45096,Bicycle theft,51.498863,-0.6352899999999999,On or near Bell Lane,2017-05
45097,Bicycle theft,51.497516,-0.634668,On or near The Wheatbutts,2017-05
45154,Bicycle theft,51.480497,-0.61045,On or near William Street,2017-05
45191,Bicycle theft,51.485465999999995,-0.619963,On or near Parking Area,2017-05
45192,Bicycle theft,51.482738,-0.619699,On or near Vansittart Road,2017-05
45211,Bicycle theft,51.471519,-0.61844,On or near Cavalry Crescent,2017-05
45212,Bicycle theft,51.471519,-0.61844,On or near Cavalry Crescent,2017-05
45296,Bicycle theft,51.481182000000004,-0.6381220000000001,On or near Cinnamon Close,2017-05
45383,Bicycle theft,51.46535,-0.586724,On or near Datchet Road,2017-05
45502,Bicycle theft,51.470978,-0.8619370000000001,On or near Hurst Road,2017-05
45533,Bicycle theft,51.45685,-0.902244,On or near Haddon Drive,2017-05
45566,Bicycle theft,51.449076,-0.8893639999999999,On or near Buckden Close,2017-05
45638,Bicycle theft,51.436471000000004,-0.923277,On or near Sevenoaks Road,2017-05
45639,Bicycle theft,51.433478,-0.9243399999999999,On or near Park/Open Space,2017-05
45686,Bicycle theft,51.426002000000004,-0.9328719999999999,On or near Parking Area,2017-05
45771,Bicycle theft,51.42179,-0.9363790000000001,On or near Fakenham Close,2017-05
45902,Bicycle theft,51.409565,-0.8474299999999999,On or near Meadow Way,2017-05
46152,Bicycle theft,51.635816999999996,-0.7607430000000001,On or near Campbell Close,2017-05
46334,Bicycle theft,51.633561,-0.724739,On or near Firs Close,2017-05
46415,Bicycle theft,51.632653000000005,-0.762621,On or near Parking Area,2017-05
46539,Bicycle theft,51.628170000000004,-0.7519359999999999,On or near Pedestrian Subway,2017-05
46540,Bicycle theft,51.631669,-0.75798,On or near Further/Higher Educational Building,2017-05
46541,Bicycle theft,51.629013,-0.7533569999999999,On or near Shopping Area,2017-05
46542,Bicycle theft,51.631279,-0.755954,On or near Parking Area,2017-05
46639,Bicycle theft,51.629138,-0.746549,On or near Parking Area,2017-05
46640,Bicycle theft,51.629438,-0.751049,On or near Church Square,2017-05
46641,Bicycle theft,51.629438,-0.751049,On or near Church Square,2017-05
46642,Bicycle theft,51.629138,-0.746549,On or near Parking Area,2017-05
46746,Bicycle theft,51.619346,-0.720746,On or near Ryemead Way,2017-05
46799,Bicycle theft,51.613589000000005,-0.7856989999999999,On or near Davenport Road,2017-05
48511,Bicycle theft,52.030553999999995,-0.9694010000000001,On or near Capel Close,2017-11
48781,Bicycle theft,51.831175,-0.805804,On or near Red Wing,2017-11
48801,Bicycle theft,51.827554,-0.8428889999999999,On or near Supermarket,2017-11
48852,Bicycle theft,51.823384999999995,-0.825976,On or near Petrol Station,2017-11
48869,Bicycle theft,51.818464,-0.8203590000000001,On or near Goodwin Road,2017-11
48902,Bicycle theft,51.816463,-0.791497,On or near Olivier Way,2017-11
48914,Bicycle theft,51.816373999999996,-0.8003640000000001,On or near Supermarket,2017-11
48915,Bicycle theft,51.816167,-0.7977,On or near Victoria Street,2017-11
48957,Bicycle theft,51.818355,-0.805099,On or near Shopping Area,2017-11
48958,Bicycle theft,51.818355,-0.805099,On or near Shopping Area,2017-11
48959,Bicycle theft,51.814861,-0.802754,On or near King'S Road,2017-11
48960,Bicycle theft,51.818355,-0.805099,On or near Shopping Area,2017-11
48961,Bicycle theft,51.814453,-0.808597,On or near Park/Open Space,2017-11
48962,Bicycle theft,51.818355,-0.805099,On or near Shopping Area,2017-11
48963,Bicycle theft,51.814453,-0.808597,On or near Park/Open Space,2017-11
48964,Bicycle theft,51.818355,-0.805099,On or near Shopping Area,2017-11
49033,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
49034,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
49035,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
49036,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
49037,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
49038,Bicycle theft,51.815338,-0.813491,On or near Friars Square Shopping Centre,2017-11
49039,Bicycle theft,51.814988,-0.8117310000000001,On or near Walton Street,2017-11
